1,account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
1940,389658314427637,1533784520015005,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1533784520015005",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,25,82,5
1941,389658314427637,1534110946649029,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534110946649029",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,9686,6957,5278
1942,389658314427637,1534120519981405,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534120519981405",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,207,899,132
1943,389658314427637,1534159839977473,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534159839977473",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,17,113,8
1944,389658314427637,1534179359975521,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534179359975521",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,322,512,32
1945,389658314427637,1534198449973612,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534198449973612",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,195,1242,18
1946,389658314427637,1534201289973328,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534201289973328",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,10,54,13
1947,389658314427637,1534243529969104,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534243529969104",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,1113,7157,168
1948,389658314427637,1534275973299193,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534275973299193",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,326,638,281
1949,389658314427637,1534301686629955,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534301686629955",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,47,377,134
1950,389658314427637,1534315063295284,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534315063295284",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,1151,2695,1685
1951,389658314427637,1.53433E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534333036626820",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,2,34,34
1952,389658314427637,1.53437E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534367469956710",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,116,651,541
1953,389658314427637,1534381913288599,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534381913288599",9/20/2016,"[0,1,0,0]","[0,0,0,1]",,518,977,70
1954,389658314427637,1534384496621674,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534384496621674",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,25,208,18
1955,389658314427637,1534385149954942,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534385149954942",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,5999,6736,785
1956,389658314427637,1534385633288227,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534385633288227",9/20/2016,"[0,1,0,0]","[0,0,0,1]",,3242,2300,770
1957,389658314427637,1534388073287983,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534388073287983",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,401,943,87
1958,389658314427637,1534414779951979,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534414779951979",9/20/2016,"[0,1,0,0]","[0,0,0,1]",,462,1090,342
1959,389658314427637,1.53444E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534436736616450",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,1268,2106,236
1960,389658314427637,1534437056616418,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534437056616418",9/20/2016,"[0,1,0,0]","[0,0,1,0]",,84,558,23
1961,389658314427637,1534495839943873,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534495839943873",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,83,281,78
1962,389658314427637,1534496223277168,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534496223277168",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,19,227,16
1963,389658314427637,1534513726608751,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534513726608751",9/20/2016,"[0,1,0,0]","[0,1,0,0]",,29,78,18
1964,389658314427637,1534597779933679,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534597779933679",9/20/2016,"[0,1,0,0]","[1,0,0,0]",,674,4252,425
1965,389658314427637,1534123166647807,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534123166647807",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,83,1069,63
1966,389658314427637,1534500893276701,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534500893276701",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,62,577,16
1967,389658314427637,1534503949943062,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534503949943062",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,207,325,156
1968,389658314427637,1534504519943005,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534504519943005",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,3100,3549,1165
1969,389658314427637,1534618096598314,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534618096598314",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,1292,1969,586
1970,389658314427637,1534635753263215,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534635753263215",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,2872,6876,4825
1971,389658314427637,1534739753252815,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534739753252815",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,1799,6845,2463
1972,389658314427637,1.53477E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534770536583070",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,18,171,15
1973,389658314427637,1534790326581091,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534790326581091",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,32,65,22
1974,389658314427637,1534794629913994,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534794629913994",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,30,57,5
1975,389658314427637,1534797456580378,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534797456580378",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,41,321,15
1976,389658314427637,1534822329911224,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1534822329911224",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,1248,2246,754
1977,389658314427637,1.53509E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535093403217450",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,326,852,240
1978,389658314427637,1535118553214935,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535118553214935",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,140,234,102
1979,389658314427637,1.53514E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535139569879500",9/21/2016,"[0,1,0,0]","[0,0,0,1]",,272,745,19
1980,389658314427637,1535159083210882,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535159083210882",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,1932,7824,235
1981,389658314427637,1535160086544115,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535160086544115",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,30,315,2
1982,389658314427637,1535192106540913,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535192106540913",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,77,178,18
1983,389658314427637,1535207366539387,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535207366539387",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,843,1408,436
1984,389658314427637,1535215299871927,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535215299871927",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,4817,5182,1982
1985,389658314427637,1535238946536229,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535238946536229",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,1509,1612,711
1986,389658314427637,1535239779869479,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535239779869479",9/21/2016,"[0,1,0,0]","[0,0,0,1]",,1058,1430,691
1987,389658314427637,1535261273200663,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535261273200663",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,337,1110,32
1988,389658314427637,1535268606533263,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535268606533263",9/21/2016,"[0,1,0,0]","[0,0,0,1]",,388,2374,56
1989,389658314427637,1.53528E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535279636532160",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,12,28,12
1990,389658314427637,1.53532E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535323903194400",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,1304,8094,1012
1991,389658314427637,1535325116527612,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535325116527612",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,516,1501,112
1992,389658314427637,1535347349858722,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535347349858722",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,53,181,50
1993,389658314427637,1535349359858521,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535349359858521",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,359,3862,211
1994,389658314427637,1535358763190914,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535358763190914",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,7803,6281,723
1995,389658314427637,1535359209857536,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535359209857536",9/21/2016,"[0,1,0,0]","[0,0,0,1]",,781,1273,89
1996,389658314427637,1535389693187821,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535389693187821",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,341,1360,350
1997,389658314427637,1535406226519501,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535406226519501",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,10,82,7
1998,389658314427637,1535421029851354,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535421029851354",9/21/2016,"[0,1,0,0]","[0,0,1,0]",,147,488,134
1999,389658314427637,1535425153184275,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535425153184275",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,59,480,4
2000,389658314427637,1535476346512489,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535476346512489",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,183,344,94
2001,389658314427637,1535503506509773,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535503506509773",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,26,94,6
2002,389658314427637,1535504653176325,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535504653176325",9/21/2016,"[0,1,0,0]","[0,1,0,0]",,32,164,54
2003,389658314427637,1.53522E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535215869871870",9/22/2016,"[0,1,0,0]","[0,0,0,1]",,12696,31112,1932
2004,389658314427637,1535426333184157,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535426333184157",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,636,1375,622
2005,389658314427637,1535468749846582,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535468749846582",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,494,1223,2484
2006,389658314427637,1535469246513199,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535469246513199",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,1565,3059,178
2007,389658314427637,1535469926513131,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535469926513131",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,66,636,391
2008,389658314427637,1535623886497735,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535623886497735",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,62,237,13
2009,389658314427637,1.53563E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535631736496950",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,41,215,18
2010,389658314427637,1535639676496156,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535639676496156",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,42,373,18
2011,389658314427637,1535693429824114,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535693429824114",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,101,579,343
2012,389658314427637,1535717173155073,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535717173155073",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,21613,28079,6711
2013,389658314427637,1535745026485621,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1535745026485621",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,682,4609,103
2014,389658314427637,1536003009793156,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536003009793156",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,37,164,96
2015,389658314427637,1536032113123579,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536032113123579",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,13,107,7
2016,389658314427637,1536034386456685,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536034386456685",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,8,50,5
2017,389658314427637,1536040396456084,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536040396456084",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,1865,2236,252
2018,389658314427637,1536049633121827,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536049633121827",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,155,255,65
2019,389658314427637,1536072073119583,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536072073119583",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,9005,7885,913
2020,389658314427637,1.53611E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536113469782110",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,239,1042,26
2021,389658314427637,1536142573112533,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536142573112533",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,1149,2968,120
2022,389658314427637,1.53617E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536171736442950",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,2337,7482,194
2023,389658314427637,1536202833106507,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536202833106507",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,365,502,109
2024,389658314427637,1536252559768201,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536252559768201",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,1387,1851,313
2025,389658314427637,1536254529768004,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536254529768004",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,521,3296,118
2026,389658314427637,1536260199767437,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536260199767437",9/22/2016,"[0,1,0,0]","[1,0,0,0]",,1456,8539,1353
2027,389658314427637,1536278733098917,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536278733098917",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,465,3996,109
2028,389658314427637,1536288833097907,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536288833097907",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,734,3503,118
2029,389658314427637,1536292406430883,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536292406430883",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,241,2152,36
2030,389658314427637,1536357929757664,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536357929757664",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,3216,7163,1066
2031,389658314427637,1536363749757082,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536363749757082",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,91,506,152
2032,389658314427637,1536364406423683,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536364406423683",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,854,4109,76
2033,389658314427637,1536405913086199,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536405913086199",9/22/2016,"[0,1,0,0]","[0,0,0,1]",,194,1045,116
2034,389658314427637,1536422456417878,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536422456417878",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,54,140,18
2035,389658314427637,1536425696417554,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536425696417554",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,2590,3037,481
2036,389658314427637,1536426129750844,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536426129750844",9/22/2016,"[0,1,0,0]","[0,1,0,0]",,1041,2843,73
2037,389658314427637,1536446759748781,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536446759748781",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,693,1606,2109
2038,389658314427637,1536456256414498,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536456256414498",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,95,324,55
2039,389658314427637,1536469309746526,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536469309746526",9/22/2016,"[0,1,0,0]","[0,0,1,0]",,27,384,12
2040,389658314427637,1536289316431192,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536289316431192",9/23/2016,"[0,1,0,0]","[1,0,0,0]",,172,638,33
2041,389658314427637,1536412213085569,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536412213085569",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,472,2089,110
2042,389658314427637,1536413306418793,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536413306418793",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,1064,954,359
2043,389658314427637,1536413839752073,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536413839752073",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,612,1859,635
2044,389658314427637,1536453026414821,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536453026414821",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,2383,2097,544
2045,389658314427637,1536462213080569,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536462213080569",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,22,53,1
2046,389658314427637,1536475899745867,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536475899745867",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,46,97,7
2047,389658314427637,1536723073054483,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536723073054483",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,93,727,34
2048,389658314427637,1536741886385935,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536741886385935",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,158,1119,18
2049,389658314427637,1536756259717831,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536756259717831",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,328,927,353
2050,389658314427637,1536922646367859,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536922646367859",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,1528,1119,104
2051,389658314427637,1536957956364328,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536957956364328",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,1541,1875,222
2052,389658314427637,1536984533028337,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1536984533028337",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,32,34,8
2053,389658314427637,1537029496357174,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537029496357174",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,8,62,1
2054,389658314427637,1.53704E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537035069689950",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,44,145,15
2055,389658314427637,1537036646356459,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537036646356459",9/23/2016,"[0,1,0,0]","[0,0,1,0]",,5323,4317,1806
2056,389658314427637,1537036873023103,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537036873023103",9/23/2016,"[0,1,0,0]","[0,0,0,1]",,2918,9774,1411
2057,389658314427637,1.53705E+15,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537051736354950",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,618,1035,314
2058,389658314427637,1537083299685127,"[0,0,1]","[0,0,0,0,0,0,0,1,0]","https://www.facebook.com/Official[0,0,1,0]WingNews/posts/1537083299685127",9/23/2016,"[0,1,0,0]","[0,1,0,0]",,659,818,93
